"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","renal phosphate ion absorption","GO:0097291","0.2960226021890432","0.5286751280247421","2","809","1","21026",
"GO:BP","vascular associated smooth muscle cell development","GO:0097084","0.2960226021890432","0.5286751280247421","12","809","2","21026",
"GO:BP","xylulose metabolic process","GO:0005997","0.2960226021890432","0.5286751280247421","2","809","1","21026",
"GO:BP","negative regulation of AIM2 inflammasome complex assembly","GO:0140972","0.2960226021890432","0.5286751280247421","2","809","1","21026",
"GO:BP","repair of kinetochore microtubule attachment defect","GO:0140274","0.2960226021890432","0.5286751280247421","2","809","1","21026",
"GO:BP","positive regulation of secretion by cell","GO:1903532","0.2960226021890432","0.5286751280247421","298","809","17","21026",
"GO:BP","regulation of fat cell differentiation","GO:0045598","0.2960226021890432","0.5286751280247421","133","809","9","21026",
"GO:BP","JNK cascade","GO:0007254","0.29628283772281083","0.5282935044367516","175","809","11","21026",
"GO:BP","outflow tract morphogenesis","GO:0003151","0.29628283772281083","0.5282935044367516","77","809","6","21026",
"GO:BP","positive regulation of transporter activity","GO:0032411","0.29628283772281083","0.5282935044367516","77","809","6","21026",
"GO:BP","natural killer cell mediated cytotoxicity","GO:0042267","0.29628283772281083","0.5282935044367516","77","809","6","21026",
"GO:BP","miRNA transcription","GO:0061614","0.29628283772281083","0.5282935044367516","77","809","6","21026",
"GO:BP","mesenchymal cell migration","GO:0090497","0.29644124268252164","0.5280613748377676","59","809","5","21026",
"GO:BP","defense response to fungus","GO:0050832","0.29644124268252164","0.5280613748377676","59","809","5","21026",
"GO:BP","interferon-beta production","GO:0032608","0.29644124268252164","0.5280613748377676","59","809","5","21026",
"GO:BP","regulation of interferon-beta production","GO:0032648","0.29644124268252164","0.5280613748377676","59","809","5","21026",
"GO:BP","secondary palate development","GO:0062009","0.29705209949494793","0.5271673737843537","26","809","3","21026",
"GO:BP","COPII vesicle coating","GO:0048208","0.29705209949494793","0.5271673737843537","26","809","3","21026",
"GO:BP","regulation of the force of heart contraction","GO:0002026","0.29705209949494793","0.5271673737843537","26","809","3","21026",
"GO:BP","negative regulation of cytokine production involved in inflammatory response","GO:1900016","0.29705209949494793","0.5271673737843537","26","809","3","21026",
"GO:BP","vesicle targeting, rough ER to cis-Golgi","GO:0048207","0.29705209949494793","0.5271673737843537","26","809","3","21026",
"GO:BP","negative regulation of cardiac muscle cell apoptotic process","GO:0010667","0.29705209949494793","0.5271673737843537","26","809","3","21026",
"GO:BP","phosphate ion transport","GO:0006817","0.29705209949494793","0.5271673737843537","26","809","3","21026",
"GO:BP","regulation of glucose metabolic process","GO:0010906","0.2974493872563119","0.5265869213817347","96","809","7","21026",
"GO:BP","hormone secretion","GO:0046879","0.2974493872563119","0.5265869213817347","324","809","18","21026",
"GO:BP","sarcoplasmic reticulum calcium ion transport","GO:0070296","0.2974493872563119","0.5265869213817347","42","809","4","21026",
"GO:BP","positive regulation of leukocyte chemotaxis","GO:0002690","0.2974493872563119","0.5265869213817347","96","809","7","21026",
"GO:BP","early endosome to late endosome transport","GO:0045022","0.2974493872563119","0.5265869213817347","42","809","4","21026",
"GO:BP","epiboly","GO:0090504","0.2974493872563119","0.5265869213817347","42","809","4","21026",
"GO:BP","T cell activation involved in immune response","GO:0002286","0.2974493872563119","0.5265869213817347","135","809","9","21026",
"GO:BP","neuron projection guidance","GO:0097485","0.30452600582691647","0.5163756136883653","239","809","14","21026",
"GO:BP","gastrulation","GO:0007369","0.3046402707108793","0.5162126873706301","197","809","12","21026",
"GO:BP","learning or memory","GO:0007611","0.3059113017354424","0.5144044779330379","282","809","16","21026",
"GO:BP","lipid transport","GO:0006869","0.3066419665270699","0.5133684085687434","436","809","23","21026",
"GO:BP","response to calcium ion","GO:0051592","0.30672937141519935","0.5132446353875894","136","809","9","21026",
"GO:BP","regulation of macrophage activation","GO:0043030","0.3081858818929758","0.511187260349639","60","809","5","21026",
"GO:BP","regulation of striated muscle contraction","GO:0006942","0.3081858818929758","0.511187260349639","97","809","7","21026",
"GO:BP","regulation of interleukin-10 production","GO:0032653","0.3081858818929758","0.511187260349639","60","809","5","21026",
"GO:BP","tyrosine phosphorylation of STAT protein","GO:0007260","0.3081858818929758","0.511187260349639","60","809","5","21026",
"GO:BP","interleukin-10 production","GO:0032613","0.3081858818929758","0.511187260349639","60","809","5","21026",
"GO:BP","hair cell differentiation","GO:0035315","0.3081858818929758","0.511187260349639","60","809","5","21026",
"GO:BP","endoderm formation","GO:0001706","0.3081858818929758","0.511187260349639","60","809","5","21026",
"GO:BP","negative regulation of calcium ion transport","GO:0051926","0.3081858818929758","0.511187260349639","60","809","5","21026",
"GO:BP","peptide secretion","GO:0002790","0.3081858818929758","0.511187260349639","261","809","15","21026",
"GO:BP","positive regulation of JNK cascade","GO:0046330","0.3081858818929758","0.511187260349639","97","809","7","21026",
"GO:BP","regulation of lymphocyte apoptotic process","GO:0070228","0.3081858818929758","0.511187260349639","60","809","5","21026",
"GO:BP","positive regulation of supramolecular fiber organization","GO:1902905","0.30843386146493346","0.5108379489086999","177","809","11","21026",
"GO:BP","developmental process involved in reproduction","GO:0003006","0.31046444455542554","0.5079881295213946","1038","809","49","21026",
"GO:BP","epithelial cell development","GO:0002064","0.31070573495826925","0.5076507305308511","219","809","13","21026",
"GO:BP","myelination","GO:0042552","0.31267536543932334","0.5049063339000441","157","809","10","21026",
"GO:BP","cardiac muscle cell differentiation","GO:0055007","0.3132614605003783","0.5040930316154457","117","809","8","21026",
"GO:BP","regulation of endopeptidase activity","GO:0052548","0.31365342976849786","0.5035499591344936","43","809","4","21026",
"GO:BP","positive regulation of lymphocyte migration","GO:2000403","0.31365342976849786","0.5035499591344936","43","809","4","21026",
"GO:BP","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","GO:1902175","0.31365342976849786","0.5035499591344936","43","809","4","21026",
"GO:BP","regulation of cytokine production","GO:0001817","0.31365342976849786","0.5035499591344936","781","809","38","21026",
"GO:BP","neutrophil activation","GO:0042119","0.31365342976849786","0.5035499591344936","43","809","4","21026",
"GO:BP","regulation of cardiac muscle contraction by calcium ion signaling","GO:0010882","0.3155018176862712","0.5009981343315951","27","809","3","21026",
"GO:BP","response to superoxide","GO:0000303","0.3155018176862712","0.5009981343315951","27","809","3","21026",
"GO:BP","defense response to protozoan","GO:0042832","0.3155018176862712","0.5009981343315951","27","809","3","21026",
"GO:BP","endosome organization","GO:0007032","0.3155018176862712","0.5009981343315951","98","809","7","21026",
"GO:BP","platelet morphogenesis","GO:0036344","0.3155018176862712","0.5009981343315951","27","809","3","21026",
"GO:BP","trabecula formation","GO:0060343","0.3155018176862712","0.5009981343315951","27","809","3","21026",
"GO:BP","regulation of insulin secretion","GO:0050796","0.3155018176862712","0.5009981343315951","178","809","11","21026",
"GO:BP","photoperiodism","GO:0009648","0.3155018176862712","0.5009981343315951","27","809","3","21026",
"GO:BP","neuroinflammatory response","GO:0150076","0.3155018176862712","0.5009981343315951","79","809","6","21026",
"GO:BP","long-chain fatty acid biosynthetic process","GO:0042759","0.3155018176862712","0.5009981343315951","27","809","3","21026",
"GO:BP","plasminogen activation","GO:0031639","0.3155018176862712","0.5009981343315951","27","809","3","21026",
"GO:BP","protein refolding","GO:0042026","0.3155018176862712","0.5009981343315951","27","809","3","21026",
"GO:BP","regulation of membrane protein ectodomain proteolysis","GO:0051043","0.3155018176862712","0.5009981343315951","27","809","3","21026",
"GO:BP","negative regulation of peptidyl-serine phosphorylation","GO:0033137","0.3155018176862712","0.5009981343315951","27","809","3","21026",
"GO:BP","modified amino acid metabolic process","GO:0006575","0.3155018176862712","0.5009981343315951","178","809","11","21026",
"GO:BP","embryonic morphogenesis","GO:0048598","0.3155018176862712","0.5009981343315951","620","809","31","21026",
"GO:BP","response to monosaccharide","GO:0034284","0.3155018176862712","0.5009981343315951","220","809","13","21026",
"GO:BP","nuclear membrane reassembly","GO:0031468","0.3155018176862712","0.5009981343315951","27","809","3","21026",
"GO:BP","B cell differentiation","GO:0030183","0.31831570920553925","0.49714192797362056","158","809","10","21026",
"GO:BP","regulation of ATP-dependent activity","GO:0043462","0.31984725140697506","0.4950573770205555","61","809","5","21026",
"GO:BP","negative regulation of lymphocyte differentiation","GO:0045620","0.31984725140697506","0.4950573770205555","61","809","5","21026",
"GO:BP","cellular component assembly involved in morphogenesis","GO:0010927","0.32011277755637485","0.49469699029987413","138","809","9","21026",
"GO:BP","transcription elongation by RNA polymerase II","GO:0006368","0.32011277755637485","0.49469699029987413","118","809","8","21026",
"GO:BP","cellular anatomical entity morphogenesis","GO:0032989","0.32011277755637485","0.49469699029987413","138","809","9","21026",
"GO:BP","endothelium development","GO:0003158","0.32011277755637485","0.49469699029987413","138","809","9","21026",
"GO:BP","regulation of mononuclear cell proliferation","GO:0032944","0.32011277755637485","0.49469699029987413","242","809","14","21026",
"GO:BP","negative regulation of interferon-beta production","GO:0032688","0.32147384757603403","0.4928543518700679","13","809","2","21026",
"GO:BP","detection of molecule of bacterial origin","GO:0032490","0.32147384757603403","0.4928543518700679","13","809","2","21026",
"GO:BP","positive regulation of nucleotide biosynthetic process","GO:0030810","0.32147384757603403","0.4928543518700679","13","809","2","21026",
"GO:BP","negative regulation of homotypic cell-cell adhesion","GO:0034111","0.32147384757603403","0.4928543518700679","13","809","2","21026",
"GO:BP","positive regulation of osteoblast proliferation","GO:0033690","0.32147384757603403","0.4928543518700679","13","809","2","21026",
"GO:BP","gamma-delta T cell differentiation","GO:0042492","0.32147384757603403","0.4928543518700679","13","809","2","21026",
"GO:BP","tRNA transcription","GO:0009304","0.32147384757603403","0.4928543518700679","13","809","2","21026",
"GO:BP","pentose metabolic process","GO:0019321","0.32147384757603403","0.4928543518700679","13","809","2","21026",
"GO:BP","negative regulation of smooth muscle cell apoptotic process","GO:0034392","0.32147384757603403","0.4928543518700679","13","809","2","21026",
"GO:BP","porphyrin-containing compound catabolic process","GO:0006787","0.32147384757603403","0.4928543518700679","13","809","2","21026",
"GO:BP","hypothalamus cell differentiation","GO:0021979","0.32147384757603403","0.4928543518700679","13","809","2","21026",
"GO:BP","mitochondrial electron transport, ubiquinol to cytochrome c","GO:0006122","0.32147384757603403","0.4928543518700679","13","809","2","21026",
"GO:BP","positive regulation of purine nucleotide biosynthetic process","GO:1900373","0.32147384757603403","0.4928543518700679","13","809","2","21026",
"GO:BP","Golgi lumen acidification","GO:0061795","0.32147384757603403","0.4928543518700679","13","809","2","21026",
"GO:BP","regulation of lymphocyte differentiation","GO:0045619","0.32147384757603403","0.4928543518700679","221","809","13","21026",
"GO:BP","negative regulation of release of sequestered calcium ion into cytosol","GO:0051280","0.32147384757603403","0.4928543518700679","13","809","2","21026",
"GO:BP","tetrapyrrole catabolic process","GO:0033015","0.32147384757603403","0.4928543518700679","13","809","2","21026",
"GO:BP","regulation of apoptotic process involved in morphogenesis","GO:1902337","0.32147384757603403","0.4928543518700679","13","809","2","21026",
"GO:BP","negative regulation of long-term synaptic potentiation","GO:1900272","0.32147384757603403","0.4928543518700679","13","809","2","21026",
"GO:BP","B cell activation","GO:0042113","0.32147384757603403","0.4928543518700679","286","809","16","21026",
